catalogId,name,category,atc5_code,atc5_name,package_moh,administrationNotes,alternativeMedications,atc5_system,contraindications,currency,form,ingredients,lastUpdated,manufacturer_country,manufacturer_name,manufacturers_administration_recommendation,max_price_with_vat,max_retail_price,max_wholesale_price,method,package_barcode,package_name,package_pharmasoft,package_superpharm,package_yarpa,packaging_description,quantity_unit,quantity_value,registrationNumber,registrationValidity,retail_margin,route,schema_version,shelf_life,sideEffect,site,snomed_ct_clinical_code,snomed_ct_clinical_name,snomed_ct_integration_code,snomed_ct_integration_name,status,storage_conditions,strength_unit,strength_value,termsOfIssue,treatmentDescriptions,warnings,filename
8b8ff1f9-9f18-4ce2-a870-fab3b302daf8,VERMOX SUSPENSION,prescription,P02CA01,MEBENDAZOLE,1432,,,WHO ATC Classification,,ILS,suspension,MEBENDAZOLE/ML,2025-07-31T10:07:07.230560,IL,יאנסן סילג,,30.68330298,26.00280029,18.9801462,,7290008124430,VERMOX SUSP 30ML,1432,,2373,BOTTLE GLASS TYPE III,units,30.0,106 69 21882 00,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"Treatment of single or mixed infections of Trichuris trichura (whipworm), Ascaris lumbricoides (large roundworm), Ancylostoma duodenale, Necator americanus (hookworm), Strongyloides stercoralis, Enterobius vermicularis (threadworm/pinworm) and Taenia spp.",תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8b8ff1f9-9f18-4ce2-a870-fab3b302daf8.json
8b9db444-e9eb-449a-8bd4-b192796d059d,SPIRIVA ®,prescription,R03BB04,TIOTROPIUM BROMIDE,7759,,,WHO ATC Classification,,ILS,inhalation powder hard capsules,TIOTROPIUM BROMIDE,2025-07-31T08:34:46.454780,IL,בורינגר אינגלהיים,,149.1034777,126.358885,93.9471264,,9006968012605,SPIRIVA RESPIMAT 2.5MCG 60 ACTUATIONS (30 DOSES),9847,,11472,BLISTER PVC/ALUMINIUM,units,60.0,133 47 31120 00,valid,34.5,inhalation,1.4,24,,,,,,,,,,0,Prescription required,Tiotropium is a bronchodilator for the maintenance treatment of chronic obstructive pulmonary disease (COPD).,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8b9db444-e9eb-449a-8bd4-b192796d059d.json
8ba39137-89e1-4b40-9119-af6ff65462c8,LACOSAMIDE TEVA ® 100 MG,prescription,N03AX18,LACOSAMIDE,8678,,,WHO ATC Classification,,ILS,film coated tablets,LACOSAMIDE,2025-07-31T04:32:10.629078,IL,טבע,,595.2727296,504.4684149,429.3348212,,,LACOSAMIDE TEVA 200 MG 56 TAB,,,56607,BLISTER OPA/ALU/PVC/ALU,units,56.0,163 97 35488 00,valid,17.5,per os,1.4,24,,,,,,,,,,0,Prescription required,Lacosamide Teva is indicated as monotherapy and adjunctive therapy in the treatment of partial-onset seizures with or without secondary generalisation in patients with epilepsy aged 4 years and older.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8ba39137-89e1-4b40-9119-af6ff65462c8.json
8ba8e443-8307-4e02-82d8-7d87853e033e,CLOPIXOL ACUPHASE 50,prescription,N05AF05,ZUCLOPENTHIXOL,623,,,WHO ATC Classification,,ILS,solution for injection,ZUCLOPENTHIXOL ACETATE/ML,2025-07-31T01:23:15.042612,IL,לנדבק,,33.90834011,28.73588273,20.97509688,,5702157108244,CLOPIXOL ACUPHASE 50MG 1ML 1AMP,3632,,8221,AMPOULES GLASS TYPE I,units,1.0,047 80 25490 00,valid,37.0,i.m,1.4,36,,,,,,,,,,0,Prescription required,Acute psychoses.,תרופה מוגבלת לשימוש בבתי חולים או אשפוז יום ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8ba8e443-8307-4e02-82d8-7d87853e033e.json
8bb09f88-8f03-45c1-95a0-fd951b6e8cc0,TRAMAL INJECTION 100,prescription,N02AX02,TRAMADOL,6960,,,WHO ATC Classification,,ILS,solution for injection,TRAMADOL HYDROCHLORIDE/,2025-07-31T09:33:11.353693,IL,ליברה,,13.054045,11.06275,8.075,,7290008872140,TRAMAL INJECTION 100MG/2ML 5AMP(2ML),20566,,57215,AMPOULES GLASS TYPE I,units,5.0,125 54 30477 00,valid,37.0,"i.v, s.c, i.m",1.4,60,,,,,,,,,,0,Prescription required,Moderate to severe pain.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8bb09f88-8f03-45c1-95a0-fd951b6e8cc0.json
8bb8c41d-75d4-4eb4-b2e8-465a0938bbca,SMOFKABIVEN PERIPHERAL,prescription,,,7110,,,,,ILS,emulsion for infusion,"GLUCOSE MONOHYDRATE/, SOYA OIL/, TRIGLYCERIDES, MEDIUM-CHAIN/, OLIVE OIL/, FISH OIL/, L- ALANINE 14.0 G /, L-ARGININE 12.0 G /, L-HISTIDINE 3.0 G /, L- ISOLEUCINE 5.0 G /, L- LEUCINE 7.4 G /, L- METHIONINE 4.3 G /, L- PHENYLALANINE 5.1 G /, L- PROLINE 11.2 G /, L- SERINE 6.5 G /, TAURINE 1.0 G /, L- THREONINE 4.4 G /, L- TRYPTOPHAN 2.0 G /, L- TYROSINE 0.4 G /, L- VALINE 6.2 G /, CALCIUM CHLORIDE DIHYDRATE 0.74 G /, SODIUM GLYCEROPHOSPHATE HYDRATE 4.18 G /, MAGNESIUM SULFATE HEPTAHYDRATE 2.47 G /, POTASSIUM CHLORIDE 4.48 G /, SODIUM ACETATE TRIHYDRATE 5.62 G /, ZINC SULFATE HEPTAHYDRATE 0.023 G /, L- LYSINE ACETATE 9.3 G /, AMINOACETIC ACID 11.0 G /, L- LYSINE ACETATE 9.3 G /, AMINOACETIC ACID 11.0 G /",2025-07-31T08:23:33.407846,IL,ניאופרם,,nan,nan,nan,,7290012848247,SMOFKABIVEN PERIPHERAL 1206ML/BAG,,,,BAG PROPYLENE ,units,1206.0,147 83 33337 00,valid,nan,i.v,1.4,24,,,,,,,,,,0,Prescription required,"Parenteral nutrition for adults and children aged 2 years and above when oral or enteral nutrition is impossible, insufficient or contraindicated.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8bb8c41d-75d4-4eb4-b2e8-465a0938bbca.json
8bc3c185-dcc7-48cb-b050-70c2aef36e26,AMMONAPS 500MG 250TABS,29C,,,20020,,,,,,tablet,AMMONAPS 500MG S,2025-07-31T19:53:13.023512,IL,nan,,,,,,,AMMONAPS 500MG 250TABS,,,,,units,250.0,,not-registered,,oral,1.4,,,,,,,,active,,,0,Available over-the-counter.,,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8bc3c185-dcc7-48cb-b050-70c2aef36e26.json
8bd16de5-640a-481d-a55b-d8e6a67e7ab5,HALDOL 2 MG/ML DROPS,prescription,N05AD01,HALOPERIDOL,7313,,,WHO ATC Classification,,ILS,solution  (oral),HALOPERIDOL/ML,2025-07-31T03:42:46.867542,IL,כ.צ.ט,,52.7625908,44.71406,32.638,,7290014577305,HALOPER 5MG 60TAB,8299,,53284,BOTTLE LDPE,units,60.0,029 70 25163 00,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"HALDOL is indicatedin adult patients aged 18 years and above for:•	Treatment of schizophrenia and schizoaffective disorder.•	Acute treatment of delirium when non-pharmacological treatments have failed.•	Treatment of moderate to severe manic episodes associated with bipolar I disorder when other treatments cannot be used.•	Treatment of acute psychomotor agitation associated with psychotic disorder or manic episodes of bipolar I disorder.•	Treatment of persistent aggression and psychotic symptoms in patients with moderate to severe Alzheimer’s dementia and vascular dementia when non-pharmacological treatments have failed and when there is a risk of harm to self or others.•	Treatment of tic disorders, including Tourette’s syndrome, in patients with severe impairment after educational, psychological and other pharmacological treatments have failed.•	Treatment of mild to moderate chorea in Huntington’s disease, when other medicinal products are ineffective or not tolerated.In paediatric patients for:•	Schizophrenia in adolescents aged 13 to 17 years when other pharmacological treatments have failed or are not tolerated.•	Persistent, severe aggression in children and adolescents aged 6 to 17 years with autism or pervasive developmental disorders, when other treatments have failed or are not tolerated.  •	Tic disorders, including Tourette’s syndrome, in children and adolescents aged 10 to 17 years with severe impairment after educational, psychological and other pharmacological treatments have failed.",תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8bd16de5-640a-481d-a55b-d8e6a67e7ab5.json
8be07b45-71d3-4c92-b16c-84447d4301b9,PEMAZYRE 4.5 MG,prescription,L01EX20,PEMIGATINIB,9027,,,WHO ATC Classification,,ILS,tablets,PEMIGATINIB 4.5  MG,2025-07-31T06:31:48.349710,IL,מדיסון,,34163.00999,28951.70467,26319.73152,,,PEMAZYRE 4.5 MG 14 TABS,,,3034,BLISTER PVC/ALUMINIUM,units,14.0,169 74 36995 99,valid,10.0,per os,1.4,48,,,,,,,,,,0,Prescription required,"PEMAZYRE is a kinase inhibitor indicated for the treatment of adults with previously treated, unresectable locally advanced or metastatic cholangiocarcinoma with a fibroblast growth factor receptor 2 (FGFR2) fusion or other rearrangement as determined by a validated test.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8be07b45-71d3-4c92-b16c-84447d4301b9.json
8be49c97-4173-42eb-9130-eaaf89305b77,KAYEXALATE,prescription,V03AE01,POLYSTYRENE SULFONATE,6263,,,WHO ATC Classification,,ILS,powder for oral suspension,POLYSTYRENE SULPHONATE SODIUM 99.934 %W/W,2025-07-31T04:23:48.874750,IL,סאנופי אוונטיס,,279.3619115,236.7473932,189.3979145,,300241075011,KAYEXALATE 450GR POWDER FOR SUSP.,11165,,28989,BOTTLE HDPE,units,1.0,141 59 21158 01,valid,25.0,"per os, rectal",1.4,48,,,,,,,,,,0,Prescription required,Treatment of hyperkalemia.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8be49c97-4173-42eb-9130-eaaf89305b77.json
8bf946a5-4130-4aed-a644-377d3ef41def,REGULAX,off-the-counter,A06AD15,MACROGOL,5477,,,WHO ATC Classification,,ILS,powder for oral solution,POLYETHYLENE GLYCOL 3350 99.973 %W/W,2025-07-31T12:54:35.737685,IL,ליף-ניאופרם,,53.2534,45.13,nan,,7290106953864,REGULAX 250gr,,,,BOTTLE POLYPROPYLENE,units,250.0,150 25 33953 00,valid,nan,per os,1.4,36,,,,,,,,,,0,,Treatment of constipation.,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8bf946a5-4130-4aed-a644-377d3ef41def.json
8c1c4975-2f40-4f4b-b650-4df47aa918bc,ORENCIA 125 MG SC,prescription,L04AA24,ABATACEPT,7117,,,WHO ATC Classification,,ILS,solution for injection,ABATACEPT/ML,2025-07-31T06:15:15.851159,IL,ב.מ.ס,,3812.242656,3230.714259,2937.012962,,7290014396074,ORENCIA 125MG SC 125MG/ML 4 SYR PREFILLED (1ML),15427,,47584,SYRINGE PREFILLED  GLASS,units,4.0,149 54 33788 00,valid,10.0,s.c,1.4,24,,,,,,,,,,0,Prescription required,"ORENCIA is indicated for reducing signs and symptoms, inducing major clinical response, inhibiting the progression of structural damage, and improving physical function in adult patients with moderately to severely active rheumatoid arthritis. ORENCIA may be used as monotherapy or concomitantly with disease-modifying antirheumatic drugs (DMARDs) other than tumor necrosis factor (TNF) antagonists.ORENCIA is indicated for the treatment of adult patients with active psoriatic arthritis (PsA).",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c1c4975-2f40-4f4b-b650-4df47aa918bc.json
8c38089c-02dd-42e6-9cd9-8b9e96467f79,POLYDINE TINCTURE,off-the-counter,D08AG02,POVIDONE-IODINE,1822,,,WHO ATC Classification,,ILS,tincture,POVIDONE-IODINEW/V,2025-07-31T12:50:08.840113,IL,פישר,,10.8914,9.23,nan,,7290000849188,POLYDINE OINT 15GR,16179,,,BOTTLE HDPE,units,15.0,044 36 23412 00,valid,nan,dermal,1.4,60,,,,,,,,,,0,,Skin disinfection.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c38089c-02dd-42e6-9cd9-8b9e96467f79.json
8c4874f7-7b6f-475f-85f5-438c8da54a40,CICLODERM,prescription,D01AE14,CICLOPIROX,2726,,,WHO ATC Classification,,ILS,cream,CICLOPIROX OLAMINEW/W,2025-07-31T01:11:27.467547,IL,תרימה,,12.544816,10.6312,7.76,,7290008075114,CICLODERM  CREAM 15GR,3024,,8819,TUBE ALUMINIUM,units,15.0,062 23 26751 00,valid,37.0,topical,1.4,36,,,,,,,,,,0,Prescription required,Topical treatment of localized fungal infections of the body and fungal infections of the feet.,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c4874f7-7b6f-475f-85f5-438c8da54a40.json
8c48cb7b-8b50-4396-9769-fe880d240066,NICOTINELL LOZENGES 1 MG,off-the-counter,,,5412,,,,,ILS,lozenges,NICOTINE,2025-07-31T12:32:50.360947,IL,ג.ס.ק,,272.4148,230.86,nan,,,NICOTINELL TTS 10 28 PATCHES,,,,BLISTER PVC/PE/PVDC/AL,units,28.0,136 54 31154 01,valid,nan,per os,1.4,24,,,,,,,,,,0,,As an aid to smoking cessation and for the relief of nicotine withdrawal symptoms.   In smokers currently unable or not ready to stop smoking abruptly  the gum may also be used as part of a program to reduce smoking prior to stopping completely.,תרופה שאושרה לשימוש כללי בקופ'חתרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c48cb7b-8b50-4396-9769-fe880d240066.json
8c5b6c28-5f7e-449a-b0e1-e18cce91ae6e,HERZUMA 150 MG,prescription,L01FD01,TRASTUZUMAB,9337,,,WHO ATC Classification,,ILS,powder for concentrate for solution for infusion,TRASTUZUMAB/ 1 VIAL,2025-07-31T03:46:18.785615,IL,פאדאגיס,,4395.045268,3724.614799,3386.013454,,,HERZUMA 420 MG 1 VIAL,,,18497,VIAL GLASS TYPE I,units,1.0,168 26 36465 00,valid,10.0,i.v,1.4,72,,,,,,,,,,0,Prescription required,"Herzuma is indicated for the treatment of patients with metastatic breast cancer who have tumours that overexpress HER2; 1. As a single agent, for the treatment of those patients who have received one or more chemotherapy regimens for their metastatic disease.2. In combination with Paclitaxel or Docetaxel for the treatment of those patients who have not received chemotherapy for their metastatic disease.3. In combination with an aromatase inhibitor for the treatment of postmenopausal patient with hormone-receptor positive metastatic breast cancer.Early Breast Cancer (EBC); Herzuma is indicated to treat patients with HER2-positive early breast cancer following surgery and chemotherapy (neoadjuvant or adjuvant) either alone or in combination with chemotherapy excluding Anthracyclines. Herzuma should only be used in patients whose tumours have either HER2 overexpression or HER2 gene amplification as determined by an accurate and validated assay.HER2 Metastatic Gastric Cancer (mGC);Herzuma in combination with capecitabine or 5-fluorouracil and cisplatin is indicated for the treatment of patients with HER2 positive metastatic adenocarcinoma of the stomach or gastro-esophageal junction who have not received prior anti-cancer treatment for their metastatic disease. Herzuma should only be used in patients with metastatic gastric cancer whose tumours have HER2 overexpression as defined by IHC2+ and a confirmatory FISH+ result, or IHC 3+, as determined by an accurate and validated assay",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c5b6c28-5f7e-449a-b0e1-e18cce91ae6e.json
8c823fd1-a06f-45a4-8e49-f5a8bdccbd94,PROSULF,prescription,V03AB14,PROTAMINE,6958,,,WHO ATC Classification,,ILS,solution for injection,PROTAMINE SULFATE/,2025-07-31T07:04:27.792490,IL,פרופארם,,509.5387274,431.8125,367.5,,5012727743103,PROSULF 50MG/5ML 10AMP (5ML),,,55443,AMPOULES GLASS TYPE I,units,10.0,126 80 29096 00,valid,17.5,i.v,1.4,48,,,,,,,,,,0,Prescription required,"To counteract the anticoagulant effect of Heparin, before surgery, after renal dialysis, after open heart surgery, if excessive bleeding occurs and when an overdose has inadvertently been given.",תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c823fd1-a06f-45a4-8e49-f5a8bdccbd94.json
8c8ec876-e212-4404-8bd3-162cec718494,DOSTINEX,prescription,N04BC06,CABERGOLINE,4363,,,WHO ATC Classification,,ILS,tablets,CABERGOLINE 0.5   MG,2025-07-31T02:03:29.552312,IL,פיזר,,53.20586252,45.089714,32.9122,,7298074000832,DOSTINEX 0.5MG 2TAB,4300,,19418,BOTTLE GLASS TYPE I,units,2.0,112 13 29448 00,valid,37.0,per os,1.4,24,,,,,,,,,,0,Prescription required,"Treatment of hyperprolactinemic disorders.Dostinex is indicated for the treatment of dysfunctions associated with hyperprolactinemia, including amenorrhea, oligomenorrhea, anovulation and galactorrhea. Dostinex is indicated in patients with prolactin-secreting pituitary adenomas (micro-and macroprolactinomas), idiopathic hyperprolactinemia, or empty sella syndrome with associated hyperprolactinemia. Inhibition and supression of lactation .",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c8ec876-e212-4404-8bd3-162cec718494.json
8c94df16-0f2a-4090-8941-4f37e9f6a50c,CRESTOR ® 5 MG,29C,C10AA07,ROSUVASTATIN,20320,,,WHO ATC Classification,,ILS,film coated tablets,ROSUVASTATIN AS CALCIUM,2025-07-31T14:02:59.499159,IL,nan,,nan,nan,nan,,,CALCIUM ACETAT NEFRO 700MG 200TAB,,,,BLISTER ALUMINIUM /ALUMINIUM,units,200.0,139 22 31615 00,valid,nan,per os,1.4,36,,,,,,,,,,0,,Treatment of Adults with:•	primary hypercholesterolaemia (type IIa including heterozygous familial hypercholesterolaemia) or mixed dyslipidaemia (type IIb) as an adjunct to diet when response to diet and other non-pharmacological treatments (e.g. exercise weight reduction) is inadequate.•	Homozygous familial hypercholesterolaemia as adjunct to diet and other lipid lowering treatments (e.g. LDL apheresis) or if such treatments are not appropriate,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c94df16-0f2a-4090-8941-4f37e9f6a50c.json
8c97690f-4ef4-4eba-a3c5-e8959c91cc82,LAMICTAL DISPERSIBLE/CHEWABLE TABLETS 5 MG,prescription,N03AX09,LAMOTRIGINE,8812,,,WHO ATC Classification,,ILS,dispersible chewable tablets,LAMOTRIGINE,2025-07-31T04:33:14.148860,IL,ג.ס.ק,,13.6424874,11.56143,8.439,,7290008105200,LAMICTAL 5MG 30 DISP/CHEWTAB BOTTLE,12599,,67412,BLISTER PVC/PVDC/ALUMINIUM,units,30.0,068 90 28230 01,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"Epilepsy• Adults and adolescents aged 13 years and above- Adjunctive or monotherapy treatment of partial seizures and generalised seizures, including tonic-clonic seizures.- Seizures associated with Lennox-Gastaut syndrome. Lamictal is given as adjunctive therapy but may be the initial antiepileptic drug (AED) to start with in Lennox-Gastaut syndrome.• Children and adolescents aged 2 to 12 years- Adjunctive treatment of partial seizures and generalised seizures, including tonic-clonic seizures and the seizures associated with Lennox-Gastaut syndrome.- Monotherapy of typical absence seizures.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/8c97690f-4ef4-4eba-a3c5-e8959c91cc82.json
